#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
#### CLOC (CUSTOMIZABLE LOCALISATION) ####
#
EVTDESC_emf_heresy_278_dardael;The concept of metempsychosis, or rebirth, is central to the [yazidi.GetName] faith. Indeed, they believe it is possible for the Seven Archangels to be reborn among the faithful as 'koasasa'. Today it has been declared that [Root.GetTitledName] is none other than the koasasa of the Great Angel, Melek Dardael. [yazidi.GetName] throughout the land celebrate this discovery, and everywhere the young man travels he is given offerings by those overjoyed by the angel's return to the mortal world.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_278_samael;The concept of metempsychosis, or rebirth, is central to the [yazidi.GetName] faith. Indeed, they believe it is possible for the Seven Archangels to be reborn among the faithful as 'koasasa'. Today it has been declared that [Root.GetTitledName] is none other than the koasasa of the Accuser and Destroyer, Melek Samael. [yazidi.GetName] throughout the land celebrate this discovery, and everywhere the young man travels he is given offerings by those overjoyed by the angel's return to the mortal world.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_278_nurael;The concept of metempsychosis, or rebirth, is central to the [yazidi.GetName] faith. Indeed, they believe it is possible for the Seven Archangels to be reborn among the faithful as 'koasasa'. Today it has been declared that [Root.GetTitledName] is none other than the koasasa of the Great Angel, Melek Nurael. [yazidi.GetName] throughout the land celebrate this discovery, and everywhere the young man travels he is given offerings by those overjoyed by the angel's return to the mortal world.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_278;I will do my best to live up to this honor!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_278;A glorious day for us all!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_279;The pilgrimage to Lalish, a site just outside of the bustling city of Mosul, is one of the most important journeys a [yazidi.GetName] can undertake. There one attends the Feast of the Assembly, and returns filled with the spirit and strength of the Seven Archangels... or so the story goes.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_280;The day has come. Your belongings are packed, arrangements have been made for matters in [Root.Capital.GetName] to be attended to while you are away, and your departure has been kept quiet to prevent the unsavory from taking advantage of your solitary journey. Now you must begin your journey to Lalish.;;;;;;;;;;;;;x
EVTNAME_emf_heresy_281;Arrival at Lalish;;;;;;;;;;;;;x
EVTDESC_emf_heresy_281;You arrive in the bustling city of holy Mosul, and it is not long before you make your way to Lalish, a mountain valley village not far to the north. This sleepy place is where the [yazidi.GetName] faith truly began, and as the Feast of the Assembly unfolds, prayers offered to the Seven Archangels up in the heavens, you marvel at the conical roofs of Sheikh Adi ibn Musafir's tomb. The rest of your stay will be spent in Mosul, but you cannot help but feel overcome at having taken a path so many have walked before you.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_281;Now, what to do next?;;;;;;;;;;;;;x
EVTNAME_emf_heresy_285;The [yazidi.GetName] Faith;;;;;;;;;;;;;x
EVTDESC_emf_heresy_285;There are many who claim the [yazidi.GetName] to be devil-worshippers, due to their veneration of the Peacock Angel they call Melek Taus or Shaytan. This has led the [yazidi.GetName] to be considered [muslim.GetGroupName] heretics for countless generations, even though their religion incorporates syncretic elements of not only the [muslim.GetGroupName] faith but also Gnosticism and the [zoroastrian.GetName] faith. Now, with [Root.GetTitledName] having risen to such power, [Root.GetSheHe] has declared the [yazidi.GetName] to be their own faith and no heresy -- and [Root.GetSheHe] has the prestige to be listened to. In the end, it may change nothing save to the [yazidi.GetName] themselves, but even so it is a sign as to just how far they have come since the ancient days of worshipping at hidden [Root.GetHouseOfWorship]s in the Kurdish foothills.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_285;Praise to Melek Taus!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_285;They are still devil-worshippers.;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1800;A New Reign;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1800;You are now the [Root.GetTitle] and, according to the tradition set by the 'Abbasids, may take a regnal name by which you shall henceforth be known, a name representing the virtues you seek to engender during your rule. Alternatively, you may break with tradition and keep your own name.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1800;I shall keep my name!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1800;I will choose a new name!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1801;After a series of discussions with the wise men of your court, a number of options have been put forward for your consideration...;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1801;Actually, I DO prefer my original name...;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1801;I will be Al-Mustansir, [Root.GetSheHeCap] Who Asks For Help Against The Oppressor;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1801;I will be Al-Mustamsik, [Root.GetSheHeCap] Who Is Calm of Mind;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_1801;I will be Al-Hakim, The Wise;;;;;;;;;;;;;x
EVTOPTE_emf_heresy_1801;I will be Al-Musta'sim, [Root.GetSheHeCap] Who Holds Fast In [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTF_emf_heresy_1801;I will be Al-Zahir, The Helper Of [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTG_emf_heresy_1801;I will be Al-Nasir, The Victor For The Religion Of [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTH_emf_heresy_1801;I will be Al-Mustadi, [Root.GetSheHeCap] Who Seeks The Light In [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTI_emf_heresy_1801;I will be Al-Mustanjid, [Root.GetSheHeCap] Who Asks For Help From [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTJ_emf_heresy_1801;I will be Al-Muqtafi, [Root.GetSheHeCap] Who Follows [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTK_emf_heresy_1801;I will be Al-Rashid, The Rightly-Guided;;;;;;;;;;;;;x
EVTOPTL_emf_heresy_1801;I will be Al-Mustarshid, [Root.GetSheHeCap] Who Seeks Direction From [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTM_emf_heresy_1801;I will be Al-Mustazhir, [Root.GetSheHeCap] Who Memorizes [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTN_emf_heresy_1801;I will be Al-Muqtadi, [Root.GetSheHeCap] Who Follows [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTO_emf_heresy_1801;I will be Al-Qa'im, [Root.GetSheHeCap] Who Carries Out The Command Of [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTP_emf_heresy_1801;I will be Al-Qadir, The Power Of [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTQ_emf_heresy_1801;I will be Al-Ta'i, Obedient To [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTR_emf_heresy_1801;I will be Al-Muti, Obedient To [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTS_emf_heresy_1801;I will be Al-Mustakfi, [Root.GetSheHeCap] Who Wishes To Be Content With [Root.Religion.GetHighGodName] Alone;;;;;;;;;;;;;x
EVTOPTT_emf_heresy_1801;I will be Al-Muttaqi, [Root.GetSheHeCap] Who Fears [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTU_emf_heresy_1801;I will be Al-Radi, Satisfied In [Root.Religion.GetHighGodName] Alone;;;;;;;;;;;;;x
EVTOPTV_emf_heresy_1801;I will be Al-Qahir, Victorious In [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTW_emf_heresy_1801;I will be Al-Muqtadir, Mighty In [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTX_emf_heresy_1801;I will be Al-Muktafi, Content In [Root.Religion.GetHighGodName] Alone;;;;;;;;;;;;;x
EVTOPTY_emf_heresy_1801;I will be Al-Mu'tadid, [Root.GetSheHeCap] Who Seeks Support In [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTZ_emf_heresy_1801;I will be Al-Mu'tamid, [Root.GetSheHeCap] Who Leans On [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTOPTAA_emf_heresy_1801;I will be Al-Muhtadi, [Root.GetSheHeCap] Who Is Guided By [Root.Religion.GetHighGodName];;;;;;;;;;;;;x
EVTDESC_emf_heresy_1803;The [FromFrom.GetFullName] can only properly fall to one who is a close relative of [FromFromFrom.GetTitledFirstName], though perhaps a sayyid of sufficient piety could claim the title has their own. There are some who question whether you are such a man.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1803;I am indeed;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1803;I do not need the title;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1900;Anarchy at [Root.Capital.GetName];;;;;;;;;;;;;x
EVTDESC_emf_heresy_1900;Dire events are underway in [Root.Capital.GetName], capital to the mighty [Root.PrimaryTitle.GetFullName]: [Root.GetTitledFirstName], considered by many to be a weak caliph, has been turned into a veritable prisoner within his own palace. His advisors have taken control of the court, and already cracks have begun to appear in its authority over the [Root.PrimaryTitle.GetRulerTitle]'s vassals. Whether [Root.GetTitledFirstName] will be able to regain control or whether the [Root.PrimaryTitle.GetFullName] will crumble into anarchy is currently unknown.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1900;Oh no!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1900;This travesty is an affront to [Root.Religion.GetHighGodName]!;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1900;It couldn't happen to a nicer [Root.GetTitle]!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1901;While [Root.GetTitledFirstName] has taken command of the [d_sunni.GetFullName], the court remains firmly in control. You will have to be strong if you are to overcome their rule and restore order.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1901;They will not get away with this;;;;;;;;;;;;;x
EVTNAME_emf_heresy_1902;Order Restored in [Root.Capital.GetName];;;;;;;;;;;;;x
EVTDESC_emf_heresy_1902;It has taken a bloody coup, with [imprisoned_regent.GetTitledName] being overthrown and imprisoned, but [Root.GetTitledFirstName] has restored order in the [Root.PrimaryTitle.GetFullName]. The [d_sunni.GetFullName] once again has authority respected by its vassals. It remains to be seen whether [Root.GetTitledFirstName] will exact more vengeance upon those of his court who kept him hostage, and whether he will be able to bring the lands he lost back under his fold.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1902;Ha! Finally!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1902;This is a good thing, I think.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1904;The court of [From.GetTitledFirstName] runs rampant with anarchy and corruption. Perhaps it is time for the [Root.PrimaryTitle.GetFullName] to declare its independence before the [From.PrimaryTitle.GetFullName] crumbles completely and takes you with it?;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1904;Yes, let us make our own way!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1904;No, I am loyal to the [Root.RelHead.GetTitle]!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1905;Alas, the anarchy rampant within the [Root.PrimaryTitle.GetFullName] has claimed another victim: from your quarters in the palace, you hear that [From.GetTitledName] has declared [From.GetHerHis] independence from the [Root.RelHead.GetTitle] in pure disgust. Naturally your court is at odds regarding what to do about it.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1907;After the unjust murder of his son by local authorities, a follower of the [kharijite.GetName] sect of Islam by the name of Musawir ibn 'Abd al-Hamid al-Shari has launched an insurrection in the province of Mosul, aiming to toppling the rule of [Root.GetTitledFirstName] in the [Root.PrimaryTitle.GetFullName]. This presents a serious threat to the [Root.RelHead.GetTitle], and further evidence of the reign of anarchy in the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1907;[Root.Religion.GetGroupName] heretics in the [Root.PrimaryTitle.GetFullName]? Good news!;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1907;Another sad blow to the [Root.PrimaryTitle.GetFullName].;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1915;[Root.GetTitledFirstName],\nI write you now because I can endure your sins no further. You are a [GetFromFromRootInsult] [Root.GetManWoman], and an apostate in the eyes of [FromFrom.Religion.GetHighGodName]. I hereby declare you Kafir!\n\n[FromFrom.GetTitledName];;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1915;Oh no!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1916;My liege,\nThough it pains me to say it, I can no longer watch your descent into sin. You are a [GetFromFromRootInsult] [Root.GetManWoman], and an apostate in the eyes of [FromFrom.Religion.GetHighGodName]. I hereby declare you Kafir!\n\n[FromFrom.GetTitledName];;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_family;[Root.GetTitledName] is brought up from the dungeon and escorted to the plaza in [From.Capital.GetName], in front of the cheering crowds and [From.GetTitledFirstName] looking on. There, as the sword is raised above [Root.GetHerHis] neck, [Root.GetSheHe] looks at [Root.GetHerHis] [GetFromRelation] with pleading eyes. 'Don't do this, [From.GetFirstName]! There has to be some other way...' Alas, there was not.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_family;You are family, but this is how it must be.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_spouse;[Root.GetTitledName], [Root.GetHusbandWife] of [From.GetTitledName], is dragged into the central square of [From.Capital.GetName], where a huge bonfire roars. In a last, desperate effort to save [Root.GetHerselfHimself], [Root.GetSheHe] calls out to [From.GetTitledFirstName]. 'I have always loved you, [Root.GetFirstName], and I always shall!' But it is not enough.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_spouse;Forgive me then, my love, but this is how it must be.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_dynasty;[Root.GetTitledName] is brought up from the dungeons and placed at the block in front of a cheering crowd in [Root.Capital.GetName]'s central square. As they raise the sword above [Root.GetHerHis] neck, [Root.GetSheHe] cries out to the watching [From.GetTitledFirstName]: 'Don't do this, [From.GetFirstName]! We are family, and of the same blood!' But the sword descends even so.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_dynasty;It is not enough to save you.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_saoshyant;[From.GetTitledFirstName] spits at the ragged creature curled into a ball before [From.GetHerHim]. 'King of Kings,' [From.GetSheHe] mocks, with a sharp kick to the kidneys, 'Bringer of Benefit. There is only one Bringer of Benefit, and that is [From.Religion.GetHighGodName], whose truth and love you have rejected for idolatry.' [From.GetSheHeCap] raises a great scimitar, shining steel reflecting the screaming crowd, and beheads [Root.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_saoshyant;I hope [From.Religion.GetHighGodName] has a special jinn waiting for your soul;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_pope;[Root.GetTitledName] is dragged, stumbling and bloody, before a screaming crowd in [From.Capital.GetName]. [From.GetTitledFirstName] regards [Root.GetHerHim] and laughs. 'This broken old [Root.GetManWoman], covered in [Root.GetHerHis] own filth, dressed in ragged, once-fine robes, is the [Root.GetManWoman] who commanded a hundred legions of infidels to invade Dar al-Islam? You are so pathetic, it is not even worth the torture. Just cut off [Root.GetHerHis] head.' The attendants rush to do just that.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_pope;Pray your carpenter comes to save you.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_patriarch;[Root.GetTitledName] flinches, but does not scream, as the nails are pounded through [Root.GetHerHis] hands. The crown in [From.Capital.GetName]'s central square cheers wildly, while [From.GetTitledFirstName] looks on. 'You are brave,' [From.GetSheHe] calls out, 'I will give you that. But you should thank me! I am giving you the chance to die like your false savior!';;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_patriarch;I wonder if [Root.GetSheHe] sees [Root.GetHerHis] house from there;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_caliph;The blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [Root.GetTitledFirstName] walks up to him: 'Your sins are great, for there can be no peace when the Commander of the Faithful is not faithful to [From.Religion.GetHighGodName]. Pray for forgiveness now, and maybe [From.Religion.GetHighGodName] will forgive you when you meet Him.';;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_caliph;And I shall send you to Him.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_jewish_head;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [Root.GetTitledFirstName] walks up to [Root.GetHerHim]: 'You have kept your faith, that is true. But it is now obsolete. Convert to Islam, or die.' The [Root.GetManWoman] makes no response, save to spit in the ground before the [From.PrimaryTitle.GetRulerTitle], sealing [Root.GetHerHis] fate.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_jewish_head;So be it.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_zoro_head;[Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a roaring bonfire and a wildly screaming crowd. [Root.GetTitledFirstName] walks up to [Root.GetHerHim]: 'All that work to restore your false religion, yet in the end it is undone once more. Your people worship fire, yes?' [From.GetSheHeCap] grins wickedly at the bonfire, radiating intense heat. 'Let us see how much it likes you.';;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_zoro_head;Not that much, as it turns out.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_king_israel;[Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName]'s jailors have not been kind to this so-called '[Root.GetKingQueen] of the [jewish_group.GetGroupName]s'. Body battered, face broken and bruised, yet [Root.GetSheHe] still stands tall against the jeering crowd. [Root.GetSheHeCap] breathes a prayer as [From.GetTitledFirstName] raises [From.GetHerHis] blade.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_king_israel;[Root.Religion.GetRandomEvilGodName] take your soul!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_emperor;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'All your worldly power, all those armies at your command. They are not but dust in the face of [From.Religion.GetHighGodName].' The command is given, and [Root.GetTitledFirstName] dies.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_emperor;[Root.Religion.GetHighGodName] may show you mercy, but I shall not.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_christian_head;The crowd in [From.Capital.GetName]'s central square screams wildly as the execution of [Root.GetTitledName] is carried out. [From.GetTitledFirstName] looks at the corpse of the [Root.GetManWoman], hanging broken and crucified upon the cross. 'I must give [Root.GetHerHim] credit,' [From.GetSheHe] says. '[Root.GetSheHeCap] did not cry out, not even in the end.';;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_christian_head;A pity such a brave [Root.GetManWoman] followed a false religion;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_pagan_head;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'You [pagan.GetGroupName]s may have the trappings of a religion, but you are no better than monkeys, imitating your betters. There is but one true faith, and that is written in [From.Religion.GetScriptureName]. Pray to your false idols, but they will not save you.' With those words, [Root.GetTitledFirstName]'s fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_pagan_head;Goodbye, idolater.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_king;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'Give me your trust said the King on his throne,' [From.GetSheHe] quotes, 'but there is no King one should trust but [From.Religion.GetHighGodName]. You have turned your back on the Highest, and now He has turned his back on you.' With those words, [Root.GetTitledFirstName]'s fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_king;Let the true King show mercy upon you.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_crusader;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [Root.GetSheHeCap] is thrown before [From.GetTitledFirstName], who spits on [Root.GetHerHim] in disgust. 'You pigs invade our lands, massacre our people and defile our holy lands with your false god. I tell you this - your death, no matter how agonizing, is far better than you deserve.';;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_crusader;And I will make it quite agonizing indeed!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_sayyid;[Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'You have the blood of the Prophet in you, yet you turn against Him. Death is nothing compared to the tortures that await you in the afterlife. But out of respect for the Prophet, I will not shed your blood.' [From.GetSheHeCap] points to the nearby cistern of water, where [Root.GetTitledFirstName] is to be drowned...;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_sayyid;It was done respectfully, I think.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_duke;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'You are a wise and noble [Root.PrimaryTitle.GetRulerTitle], and I am sorry it has come to this.' Then [From.GetSheHe] smiles. 'Or, rather, I am sorry I will not receive a ransom for you.' With those words, [Root.GetTitledFirstName]'s fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_duke;Faith is more important than gold.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_kafir;[Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'You have betrayed [Root.Religion.GetHighGodName] and his Commandments. For the sin of apostasy, I hereby sentence you to death!' The crowd cheers as [From.GetTitledFirstName] raises [From.GetHerHis] sword high above the Kafir's head.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_kafir;[Root.Religion.GetHighGodName] may show you mercy, but I shall not.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_pirate;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim]: 'You are a mighty fighter, [Root.GetManWoman] of the pale North, but there is no strength greater than that of [From.Religion.GetHighGodName].' With those words, [Root.GetTitledFirstName]'s fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_pirate;Let judgement be done!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_genius;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] walks up to [Root.GetHerHim] with a wry grin: 'They say you are a very clever [Root.GetManWoman]... but have you thought of a way to save yourself?' [Root.GetTitledFirstName] says nothing, and thus [Root.GetHerHis] fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_genius;Not clever enough, it seems.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_imbecile;The bruised and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. As [From.GetTitledFirstName] walks up to [Root.GetHerHim], [From.GetSheHe] realizes a certain amount of the jeers are directed at [From.GetHerHim]. Perhaps slaying a drooling moron isn't the most dignified way to honour [From.Religion.GetHighGodName], or impress the people. Even so, it must be done.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_imbecile;[Root.GetSheHeCap] barely understood what was happening...;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_count;The dazed and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. As [From.GetTitledFirstName] watches, the [From.GetLordSpiritualName] makes a declaration: 'This sinner has grievously offended [From.Religion.GetHighGodName], and persisted in their error even when confronted with the truth. For such a sinner, there is nothing but death.' With those words, [Root.GetTitledFirstName]'s fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_count;[Root.Religion.GetHighGodName] may show you mercy, but I shall not.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1917_generic;The dazed and blindfolded [Root.GetTitledName] is dragged from the dungeons into [From.Capital.GetName]'s central square, before a screaming crowd. [From.GetTitledFirstName] is not even present to witness the execution, but [From.GetHerHis] [From.GetLordSpiritualName] makes a declaration: 'This sinner has grievously offended [Root.Religion.GetHighGodName], and persisted in their error even when confronted with the truth. For such a sinner, there is nothing but death.' With those words, [Root.GetTitledFirstName]'s fate is sealed.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1917_generic;[Root.Religion.GetHighGodName] may show you mercy, but I shall not.;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1917;A terrible way to die!;;;;;;;;;;;;;x
EVTOPTC_emf_heresy_1917;Alas, poor [Root.GetTitledFirstName]!;;;;;;;;;;;;;x
EVTOPTD_emf_heresy_1917;Such is as [Root.Religion.GetHighGodName] commands!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1920;To prove you are free from the sin of gluttony, you have decided you shall publicly fast for ten days in repentance, while praying for the intercession of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1920;Hunger is a demon to be defeated.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1921;It is done. Your fast is over, and while it has left you weak, you have demonstrated your piety and a new appreciation for temperance.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1921;Everything in moderation.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1922;Charity is one of the most important virtues of Islam. To prove your charitable nature, you go among the poor and distribute a great deal of your wealth, and then pray with the lowest of the low.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1922;Wealth is a curse.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1923;It is the responsibility of every [kharijite.GetName] to spread the faith with determination and ardor. To prove your dedication, you will spend your days memorizing  [Root.Religion.GetScriptureName] until you can repeat it for the [Root.Religion.GetPriestTitle]s, no matter how stressful it might be.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1923;It was difficult, but I did it!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1924;A [kharijite.GetName] must strictly obey Sharia law as written in  [Root.Religion.GetScriptureName], and not deviate from it. To prove your dedication, you place the decisions of your court in the hands of the [Root.GetLordSpiritualName], and listen intently as [job_spiritual.GetHerHis] pronouncements are made.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1924;It was a burden, anyway.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1925;Every Muslim must put his full faith in [Root.Religion.GetScriptureName], and never doubt or question it. Thus you redouble your efforts to publicly prove your faith, attending services at the mosques with renewed ardor.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1925;But do I truly believe the words I speak?;;;;;;;;;;;;;x
EVTOPTB_emf_heresy_1925;I will repeat the words, but I do not truly believe them.;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1926;Your addiction to drink is a curse, and to overcome it your redouble your efforts in every other facet of your life until you think of it no more. You publicly debase yourself before [Root.Religion.GetHighGodName] and commit public penance, to prove that you are no longer the [Root.GetManWoman] they believe you to be.;;;;;;;;;;;;;x
EVTOPTA_emf_heresy_1926;Forgive me!;;;;;;;;;;;;;x
EVTDESC_emf_heresy_1927;Your immoral lifestyle flies in the face of the Prophet's commandments, and so you eschew all personal desires and instead rededicate yourself to every other facet of your life. You publicly debase yourself before [Root.Religion.GetHighGodName] and commit public penance, to prove that you are no longer the [Root.GetManWoman] they believe you to be.;;;;;;;;;;;;;x
